"Outcome","Emotion","Contrast","Parameter","Difference","CI_low","CI_high","pd","Credible","Effect"
"Shift","Overall","Human Forgery - Human Original","mu",-0.00208345542499999,-0.0250324915018754,0.0200285445831249,0.568875,FALSE,"n.s."
"Shift","Overall","Human Forgery - Human Original","response",-0.00120955030953948,-0.00762720927269193,0.00500347523138097,0.64675,FALSE,"n.s."
"Shift","Overall","Human Forgery - Human Original","sigma",-0.00608936775927499,-0.0223724958331507,0.0102684014079733,0.77175,FALSE,"n.s."
"Shift","Positive - High intensity","AI-Generated - Human Forgery","mu",-0.00332593704999995,-0.0514171971615,0.0431634285899999,0.55875,FALSE,"n.s."
"Shift","Positive - High intensity","AI-Generated - Human Forgery","response",-0.000720144233567643,-0.0146953631458463,0.0123357018482526,0.542875,FALSE,"n.s."
"Shift","Positive - High intensity","AI-Generated - Human Forgery","sigma",0.00125473983031343,-0.0341422909162106,0.0352670180885427,0.525,FALSE,"n.s."
"Shift","Positive - High intensity","AI-Generated - Human Original","mu",-0.011387735,-0.0549072221499999,0.0325268218000001,0.70175,FALSE,"n.s."
"Shift","Positive - High intensity","AI-Generated - Human Original","response",-0.00283656482433692,-0.0153979529733631,0.00960653845520705,0.682,FALSE,"n.s."
"Shift","Positive - High intensity","AI-Generated - Human Original","sigma",0.00128256171113278,-0.0314022806766817,0.0341363976956299,0.53,FALSE,"n.s."
"Shift","Positive - High intensity","Human Forgery - Human Original","mu",-0.00803851150000001,-0.0535030035425,0.0380441615499999,0.6345,FALSE,"n.s."
"Shift","Positive - High intensity","Human Forgery - Human Original","response",-0.00212829024557484,-0.0148739206201645,0.0109685762576051,0.624875,FALSE,"n.s."
"Shift","Positive - High intensity","Human Forgery - Human Original","sigma",0.000110554558595349,-0.0317261942390651,0.0328184961177834,0.50325,FALSE,"n.s."
"Shift","Positive - Low intensity","AI-Generated - Human Forgery","mu",0.06046706905,0.0157414897749999,0.105579721325,0.99575,TRUE,"Positive"
"Shift","Positive - Low intensity","AI-Generated - Human Forgery","response",0.0204745955303917,0.00737950731723696,0.0334191440399944,0.999,TRUE,"Positive"
"Shift","Positive - Low intensity","AI-Generated - Human Forgery","sigma",0.031511369535196,-0.000151999619845595,0.0641813809627035,0.974375,FALSE,"n.s."
"Shift","Positive - Low intensity","AI-Generated - Human Original","mu",0.0657549365000001,0.022996904675,0.1103846845,0.9985,TRUE,"Positive"
"Shift","Positive - Low intensity","AI-Generated - Human Original","response",0.0177029633414265,0.00527412947861461,0.030747053718056,0.997,TRUE,"Positive"
"Shift","Positive - Low intensity","AI-Generated - Human Original","sigma",-0.00368973056515995,-0.0357616478985623,0.0276546603580662,0.597875,FALSE,"n.s."
"Shift","Positive - Low intensity","Human Forgery - Human Original","mu",0.00557239644999996,-0.0380665672750001,0.04928497815,0.603,FALSE,"n.s."
"Shift","Positive - Low intensity","Human Forgery - Human Original","response",-0.00268329808520762,-0.01493275774264,0.00975113613259669,0.6665,FALSE,"n.s."
"Shift","Positive - Low intensity","Human Forgery - Human Original","sigma",-0.0353453450326134,-0.0662901157842661,-0.00459523389853751,0.9885,TRUE,"Negative"
"Valence","Negative - High intensity","AI-Generated - Human Forgery","mu",-0.0246222402726602,-0.0399141064858851,-0.00988563651530919,0.999666666666667,TRUE,"Negative"
"Valence","Negative - High intensity","AI-Generated - Human Forgery","phi",-0.0730631908235284,-0.774029332591247,0.657289532927318,0.580666666666667,FALSE,"n.s."
"Valence","Negative - High intensity","AI-Generated - Human Forgery","response",-0.17268284311228,-0.280025987031144,-0.0694072261882493,0.999666666666667,TRUE,"Negative"
"Valence","Negative - High intensity","AI-Generated - Human Original","mu",-0.0403647594525852,-0.0565282392973279,-0.025048963315868,1,TRUE,"Negative"
"Valence","Negative - High intensity","AI-Generated - Human Original","phi",0.133327380042404,-0.535089255988169,0.86061008267368,0.651833333333333,FALSE,"n.s."
"Valence","Negative - High intensity","AI-Generated - Human Original","response",-0.283025825635686,-0.396474041221878,-0.17554891945065,1,TRUE,"Negative"
"Valence","Negative - High intensity","Human Forgery - Human Original","mu",-0.0158489289587019,-0.0300803503597496,-0.00158919252131153,0.984833333333333,TRUE,"Negative"
"Valence","Negative - High intensity","Human Forgery - Human Original","phi",0.204042100899803,-0.423327305132723,0.865600590296263,0.735333333333333,FALSE,"n.s."
"Valence","Negative - High intensity","Human Forgery - Human Original","response",-0.111136777327516,-0.210612906499545,-0.0112549538486078,0.984833333333333,TRUE,"Negative"
"Valence","Negative - Low intensity","AI-Generated - Human Forgery","mu",-0.0207315532115492,-0.0340683759677722,-0.00724397324168201,0.999,TRUE,"Negative"
"Valence","Negative - Low intensity","AI-Generated - Human Forgery","phi",0.503055412818894,-0.430444789762795,1.54547353550721,0.846833333333333,FALSE,"n.s."
"Valence","Negative - Low intensity","AI-Generated - Human Forgery","response",-0.14510740944976,-0.238457064965633,-0.0507090336652611,0.999,TRUE,"Negative"
"Valence","Negative - Low intensity","AI-Generated - Human Original","mu",-0.0538373559565975,-0.0679290606494342,-0.0397630727356917,1,TRUE,"Negative"
"Valence","Negative - Low intensity","AI-Generated - Human Original","phi",0.440613577395745,-0.511784168547873,1.43722877413317,0.819833333333333,FALSE,"n.s."
"Valence","Negative - Low intensity","AI-Generated - Human Original","response",-0.3768300390939,-0.475434869978631,-0.278318979427741,1,TRUE,"Negative"
"Valence","Negative - Low intensity","Human Forgery - Human Original","mu",-0.0331735869991054,-0.0460465296984367,-0.020352373979743,1,TRUE,"Negative"
"Valence","Negative - Low intensity","Human Forgery - Human Original","phi",-0.0643583499899605,-0.961745080647835,0.81102321855565,0.555166666666667,FALSE,"n.s."
"Valence","Negative - Low intensity","Human Forgery - Human Original","response",-0.232186634147609,-0.322279752774602,-0.142444491119791,1,TRUE,"Negative"
"Valence","Overall","AI-Generated - Human Forgery","mu",-0.0237828231964401,-0.0322460333592429,-0.015398041606663,1,TRUE,"Negative"
"Valence","Overall","AI-Generated - Human Forgery","phi",-0.0133580348232081,-0.492560905907085,0.474246916647611,0.519,FALSE,"n.s."
"Valence","Overall","AI-Generated - Human Forgery","response",-0.160382447213202,-0.21772715510419,-0.103744848725355,1,TRUE,"Negative"
"Valence","Overall","AI-Generated - Human Original","mu",-0.0546526320046837,-0.0639505742106185,-0.0459485689215086,1,TRUE,"Negative"
"Valence","Overall","AI-Generated - Human Original","phi",0.476184835799258,0.0193912839105563,0.957030055285022,0.980333333333333,TRUE,"Positive"
"Valence","Overall","AI-Generated - Human Original","response",-0.37010042890303,-0.432104672974823,-0.311653087987362,1,TRUE,"Negative"
"Valence","Overall","Human Forgery - Human Original","mu",-0.0309763928392198,-0.0384297090982915,-0.0235599206063892,1,TRUE,"Negative"
"Valence","Overall","Human Forgery - Human Original","phi",0.488787858144018,0.0642167225360836,0.927162534634419,0.987333333333333,TRUE,"Positive"
"Valence","Overall","Human Forgery - Human Original","response",-0.210318089363216,-0.260317020897885,-0.160916533698625,1,TRUE,"Negative"
"Valence","Positive - High intensity","AI-Generated - Human Forgery","mu",-0.0234818595259231,-0.0375716726148097,-0.00965103033379125,0.999833333333333,TRUE,"Negative"
"Valence","Positive - High intensity","AI-Generated - Human Forgery","phi",0.0589947765255561,-0.83499228865474,0.964812691864028,0.555333333333333,FALSE,"n.s."
"Valence","Positive - High intensity","AI-Generated - Human Forgery","response",-0.164369125385607,-0.262960695471294,-0.0675471599253912,0.999833333333333,TRUE,"Negative"
"Valence","Positive - High intensity","AI-Generated - Human Original","mu",-0.0618461008131144,-0.0762995599220747,-0.0475735337423043,1,TRUE,"Negative"
"Valence","Positive - High intensity","AI-Generated - Human Original","phi",0.368716433125681,-0.425948012578076,1.25418937850419,0.808833333333333,FALSE,"n.s."
"Valence","Positive - High intensity","AI-Generated - Human Original","response",-0.432967871647517,-0.534130873424482,-0.333148784678877,1,TRUE,"Negative"
"Valence","Positive - High intensity","Human Forgery - Human Original","mu",-0.0382719775735667,-0.0511867475127407,-0.0259119677249004,1,TRUE,"Negative"
"Valence","Positive - High intensity","Human Forgery - Human Original","phi",0.302200855444632,-0.444656949603312,1.11719635311695,0.789333333333333,FALSE,"n.s."
"Valence","Positive - High intensity","Human Forgery - Human Original","response",-0.26794732273867,-0.358512427963878,-0.181396593719714,1,TRUE,"Negative"
"Valence","Positive - Low intensity","AI-Generated - Human Forgery","mu",-0.022429024236182,-0.0347808797709728,-0.0107924336424056,0.999833333333333,TRUE,"Negative"
"Valence","Positive - Low intensity","AI-Generated - Human Forgery","phi",-0.688611864779274,-1.95095512193178,0.551168212411432,0.862333333333333,FALSE,"n.s."
"Valence","Positive - Low intensity","AI-Generated - Human Forgery","response",-0.156995643093054,-0.243479421525282,-0.0756286775102587,0.999833333333333,TRUE,"Negative"
"Valence","Positive - Low intensity","AI-Generated - Human Original","mu",-0.055407553400672,-0.068143325677538,-0.0425481934718638,1,TRUE,"Negative"
"Valence","Positive - Low intensity","AI-Generated - Human Original","phi",1.17579670071336,0.125038610350424,2.35219303127725,0.986,TRUE,"Positive"
"Valence","Positive - Low intensity","AI-Generated - Human Original","response",-0.387799188404289,-0.47684389282133,-0.297772443967966,1,TRUE,"Negative"
"Valence","Positive - Low intensity","Human Forgery - Human Original","mu",-0.0329631038666701,-0.0446239640718332,-0.0214286716836008,1,TRUE,"Negative"
"Valence","Positive - Low intensity","Human Forgery - Human Original","phi",1.86477306591249,0.804920060431627,3.16494092425792,1,TRUE,"Positive"
"Valence","Positive - Low intensity","Human Forgery - Human Original","response",-0.230642732995295,-0.312310684202428,-0.149920324766456,1,TRUE,"Negative"
"Worth","Negative - High intensity","AI-Generated - Human Forgery","mu",-0.0937017455630107,-0.123157016523738,-0.0633999996467393,1,TRUE,"Negative"
"Worth","Negative - High intensity","AI-Generated - Human Forgery","response - 0",0.087952962043612,0.0607385452826124,0.113079090174491,1,TRUE,"Positive"
"Worth","Negative - High intensity","AI-Generated - Human Forgery","response - 10",-0.00440829829354801,-0.0166053711407393,0.00915220594996182,0.748,FALSE,"n.s."
"Worth","Negative - High intensity","AI-Generated - Human Forgery","response - 100",-0.036379725587019,-0.0489394143209574,-0.0226901356446729,1,TRUE,"Negative"
"Worth","Negative - High intensity","AI-Generated - Human Forgery","response - 1000",-0.0341185499796065,-0.0455925993053683,-0.024748584978865,1,TRUE,"Negative"
"Worth","Negative - High intensity","AI-Generated - Human Forgery","response - 10000",-0.00935617915112902,-0.0157050076190877,-0.00485987110529101,1,TRUE,"Negative"
"Worth","Negative - High intensity","AI-Generated - Human Forgery","response - 100000",-0.0019467562438924,-0.00335725373270384,-0.000848439660119639,1,TRUE,"Negative"
"Worth","Negative - High intensity","AI-Generated - Human Original","mu",-0.199603590963743,-0.230434449820161,-0.167984088118789,1,TRUE,"Negative"
"Worth","Negative - High intensity","AI-Generated - Human Original","response - 0",0.172105281555991,0.148768099829053,0.196043880810979,1,TRUE,"Positive"
"Worth","Negative - High intensity","AI-Generated - Human Original","response - 10",0.00199954203815388,-0.0130620443743698,0.0184929984907742,0.614,FALSE,"n.s."
"Worth","Negative - High intensity","AI-Generated - Human Original","response - 100",-0.0604678620313065,-0.0725080912147152,-0.0463420564523975,1,TRUE,"Negative"
"Worth","Negative - High intensity","AI-Generated - Human Original","response - 1000",-0.0772920721607184,-0.0882934029917149,-0.0645384846337312,1,TRUE,"Negative"
"Worth","Negative - High intensity","AI-Generated - Human Original","response - 10000",-0.0300898985803054,-0.0397137502813443,-0.0223686766854709,1,TRUE,"Negative"
"Worth","Negative - High intensity","AI-Generated - Human Original","response - 100000",-0.00647990142611912,-0.00960668454713123,-0.00433458581844003,1,TRUE,"Negative"
"Worth","Negative - High intensity","Human Forgery - Human Original","mu",-0.104521989951718,-0.131412963593223,-0.0794603638006444,1,TRUE,"Negative"
"Worth","Negative - High intensity","Human Forgery - Human Original","response - 0",0.0853626558644699,0.0618409125598669,0.107795546261572,1,TRUE,"Positive"
"Worth","Negative - High intensity","Human Forgery - Human Original","response - 10",0.00628207712483649,-0.00568879133734848,0.0175457249139884,0.876,FALSE,"n.s."
"Worth","Negative - High intensity","Human Forgery - Human Original","response - 100",-0.0239546363539251,-0.0342744397450585,-0.0132448329539263,1,TRUE,"Negative"
"Worth","Negative - High intensity","Human Forgery - Human Original","response - 1000",-0.0420450326560199,-0.0527042892776641,-0.031966688612041,1,TRUE,"Negative"
"Worth","Negative - High intensity","Human Forgery - Human Original","response - 10000",-0.0208129305225551,-0.0271884946784632,-0.0141076014751189,1,TRUE,"Negative"
"Worth","Negative - High intensity","Human Forgery - Human Original","response - 100000",-0.00454725545661607,-0.00715492111337232,-0.00269486602490738,1,TRUE,"Negative"
"Worth","Negative - Low intensity","AI-Generated - Human Forgery","mu",-0.110390125463072,-0.143949753168383,-0.0786979280941309,1,TRUE,"Negative"
"Worth","Negative - Low intensity","AI-Generated - Human Forgery","response - 0",0.103470720453673,0.0773270770002131,0.131464884315435,1,TRUE,"Positive"
"Worth","Negative - Low intensity","AI-Generated - Human Forgery","response - 10",-0.00793394372077359,-0.0243984284289842,0.00713006848617979,0.86,FALSE,"n.s."
"Worth","Negative - Low intensity","AI-Generated - Human Forgery","response - 100",-0.0485285986920311,-0.0620262179210093,-0.0338107718382713,1,TRUE,"Negative"
"Worth","Negative - Low intensity","AI-Generated - Human Forgery","response - 1000",-0.0355896416199704,-0.0476427033486594,-0.0261186209341544,1,TRUE,"Negative"
"Worth","Negative - Low intensity","AI-Generated - Human Forgery","response - 10000",-0.00888609820647041,-0.0148144042543264,-0.00517314200229405,1,TRUE,"Negative"
"Worth","Negative - Low intensity","AI-Generated - Human Forgery","response - 100000",-0.00185068030769242,-0.00309781060743916,-0.00104786476260341,1,TRUE,"Negative"
"Worth","Negative - Low intensity","AI-Generated - Human Original","mu",-0.242809447463364,-0.280515959604161,-0.199772964995798,1,TRUE,"Negative"
"Worth","Negative - Low intensity","AI-Generated - Human Original","response - 0",0.205402933226476,0.17792656059088,0.230325492346427,1,TRUE,"Positive"
"Worth","Negative - Low intensity","AI-Generated - Human Original","response - 10",0.000754105823014897,-0.0229653086557289,0.0208483498449141,0.528,FALSE,"n.s."
"Worth","Negative - Low intensity","AI-Generated - Human Original","response - 100",-0.0841651867293921,-0.0972612092069391,-0.0641576116521407,1,TRUE,"Negative"
"Worth","Negative - Low intensity","AI-Generated - Human Original","response - 1000",-0.0867720596483715,-0.101681885581416,-0.0736192059641744,1,TRUE,"Negative"
"Worth","Negative - Low intensity","AI-Generated - Human Original","response - 10000",-0.0282771495732347,-0.0394196829626727,-0.0208843527987956,1,TRUE,"Negative"
"Worth","Negative - Low intensity","AI-Generated - Human Original","response - 100000",-0.0056043702295267,-0.00852033227296192,-0.00382060215922799,1,TRUE,"Negative"
"Worth","Negative - Low intensity","Human Forgery - Human Original","mu",-0.132009859636991,-0.15684006895367,-0.100196342823326,1,TRUE,"Negative"
"Worth","Negative - Low intensity","Human Forgery - Human Original","response - 0",0.101419915030691,0.0774886864616519,0.124107753019727,1,TRUE,"Positive"
"Worth","Negative - Low intensity","Human Forgery - Human Original","response - 10",0.00852890490922141,-0.00375920436064696,0.0220051467456852,0.912,FALSE,"n.s."
"Worth","Negative - Low intensity","Human Forgery - Human Original","response - 100",-0.0356833850524168,-0.0477147016884046,-0.0212916860056104,1,TRUE,"Negative"
"Worth","Negative - Low intensity","Human Forgery - Human Original","response - 1000",-0.050837059196934,-0.060786568438303,-0.0397852327983095,1,TRUE,"Negative"
"Worth","Negative - Low intensity","Human Forgery - Human Original","response - 10000",-0.0194274772765854,-0.0267034272312817,-0.0130843232182916,1,TRUE,"Negative"
"Worth","Negative - Low intensity","Human Forgery - Human Original","response - 100000",-0.00371546866746679,-0.00588313044593068,-0.00229849986105636,1,TRUE,"Negative"
"Worth","Overall","AI-Generated - Human Forgery","mu",-0.101542523897533,-0.120313430946071,-0.0843556505294402,1,TRUE,"Negative"
"Worth","Overall","AI-Generated - Human Forgery","response - 0",0.0874980056855223,0.0742976710800274,0.101738178820952,1,TRUE,"Positive"
"Worth","Overall","AI-Generated - Human Forgery","response - 10",-0.00313149986399679,-0.0108625791331148,0.00507427823949458,0.766,FALSE,"n.s."
"Worth","Overall","AI-Generated - Human Forgery","response - 100",-0.0410555229962477,-0.0482241791496493,-0.034130929398271,1,TRUE,"Negative"
"Worth","Overall","AI-Generated - Human Forgery","response - 1000",-0.0335867173449691,-0.039200824716349,-0.0280413810185666,1,TRUE,"Negative"
"Worth","Overall","AI-Generated - Human Forgery","response - 10000",-0.00803652798283192,-0.0104947425671071,-0.00544419649852418,1,TRUE,"Negative"
"Worth","Overall","AI-Generated - Human Forgery","response - 100000",-0.00175305220223194,-0.00256809859570268,-0.00114723449579353,1,TRUE,"Negative"
"Worth","Overall","AI-Generated - Human Original","mu",-0.238423644126388,-0.257488694008744,-0.220367955000436,1,TRUE,"Negative"
"Worth","Overall","AI-Generated - Human Original","response - 0",0.182776821147119,0.170246079825072,0.195708917441761,1,TRUE,"Positive"
"Worth","Overall","AI-Generated - Human Original","response - 10",0.0133898602882151,0.00472175775223499,0.0215823451177593,1,TRUE,"Positive"
"Worth","Overall","AI-Generated - Human Original","response - 100",-0.0717478898241293,-0.079820512450433,-0.063782018455817,1,TRUE,"Negative"
"Worth","Overall","AI-Generated - Human Original","response - 1000",-0.088144230126504,-0.0949528953802826,-0.0820702351983051,1,TRUE,"Negative"
"Worth","Overall","AI-Generated - Human Original","response - 10000",-0.0304131624314998,-0.0349474427020913,-0.0266419882082912,1,TRUE,"Negative"
"Worth","Overall","AI-Generated - Human Original","response - 100000",-0.00622828430071402,-0.00794186780006772,-0.00476509144961017,1,TRUE,"Negative"
"Worth","Overall","Human Forgery - Human Original","mu",-0.135838312916811,-0.151207636526315,-0.120921442914505,1,TRUE,"Negative"
"Worth","Overall","Human Forgery - Human Original","response - 0",0.0954518616412643,0.083450209947673,0.107613083818599,1,TRUE,"Positive"
"Worth","Overall","Human Forgery - Human Original","response - 10",0.0165667291328755,0.0103423572865288,0.0237680704516937,1,TRUE,"Positive"
"Worth","Overall","Human Forgery - Human Original","response - 100",-0.0307739379137066,-0.037868382812232,-0.0234512189744998,1,TRUE,"Negative"
"Worth","Overall","Human Forgery - Human Original","response - 1000",-0.0545583294651357,-0.0609062586863258,-0.0485133064876448,1,TRUE,"Negative"
"Worth","Overall","Human Forgery - Human Original","response - 10000",-0.022437955313892,-0.0260324248369238,-0.0189724357330462,1,TRUE,"Negative"
"Worth","Overall","Human Forgery - Human Original","response - 100000",-0.00443867258756514,-0.00597858651082124,-0.00314570906213485,1,TRUE,"Negative"
"Worth","Positive - High intensity","AI-Generated - Human Forgery","mu",-0.0951717369531072,-0.131134034732623,-0.0653750516971465,1,TRUE,"Negative"
"Worth","Positive - High intensity","AI-Generated - Human Forgery","response - 0",0.0743700642675804,0.0473546576008555,0.103044909971987,1,TRUE,"Positive"
"Worth","Positive - High intensity","AI-Generated - Human Forgery","response - 10",0.00250123470328109,-0.0126781769687253,0.0166407018355638,0.64,FALSE,"n.s."
"Worth","Positive - High intensity","AI-Generated - Human Forgery","response - 100",-0.0364440025830201,-0.0505721501138326,-0.0224800737312873,1,TRUE,"Negative"
"Worth","Positive - High intensity","AI-Generated - Human Forgery","response - 1000",-0.0317747859368905,-0.0467358559849494,-0.0210172788847167,1,TRUE,"Negative"
"Worth","Positive - High intensity","AI-Generated - Human Forgery","response - 10000",-0.00655096085826844,-0.0118673414170985,-0.00252473967375828,0.996,TRUE,"Negative"
"Worth","Positive - High intensity","AI-Generated - Human Forgery","response - 100000",-0.00146749875486857,-0.00268409699134257,-0.000599241660306598,0.996,TRUE,"Negative"
"Worth","Positive - High intensity","AI-Generated - Human Original","mu",-0.255524859639467,-0.288529403063144,-0.22054745174084,1,TRUE,"Negative"
"Worth","Positive - High intensity","AI-Generated - Human Original","response - 0",0.175402302832462,0.148719552214243,0.200573800078859,1,TRUE,"Positive"
"Worth","Positive - High intensity","AI-Generated - Human Original","response - 10",0.0297912778066123,0.0126233778270636,0.0483863764427861,1,TRUE,"Positive"
"Worth","Positive - High intensity","AI-Generated - Human Original","response - 100",-0.0665509471971476,-0.0836327745518643,-0.0463696091155065,1,TRUE,"Negative"
"Worth","Positive - High intensity","AI-Generated - Human Original","response - 1000",-0.0969084520130122,-0.111917550006322,-0.0835403724917932,1,TRUE,"Negative"
"Worth","Positive - High intensity","AI-Generated - Human Original","response - 10000",-0.0342761269622636,-0.0461044624574645,-0.0266523718575938,1,TRUE,"Negative"
"Worth","Positive - High intensity","AI-Generated - Human Original","response - 100000",-0.00665802166002697,-0.0096867172851594,-0.00487583425012352,1,TRUE,"Negative"
"Worth","Positive - High intensity","Human Forgery - Human Original","mu",-0.159563109870405,-0.187751938303256,-0.127970296589292,1,TRUE,"Negative"
"Worth","Positive - High intensity","Human Forgery - Human Original","response - 0",0.10006338563942,0.0776705459515347,0.123215650269865,1,TRUE,"Positive"
"Worth","Positive - High intensity","Human Forgery - Human Original","response - 10",0.0282738308639826,0.0151923762245231,0.0418071349681943,1,TRUE,"Positive"
"Worth","Positive - High intensity","Human Forgery - Human Original","response - 100",-0.0299104280363466,-0.0446486245970719,-0.0135082278912945,1,TRUE,"Negative"
"Worth","Positive - High intensity","Human Forgery - Human Original","response - 1000",-0.0652633090432758,-0.0766969817366286,-0.0531235001630416,1,TRUE,"Negative"
"Worth","Positive - High intensity","Human Forgery - Human Original","response - 10000",-0.0281112834293162,-0.0366408095558273,-0.0211094443935055,1,TRUE,"Negative"
"Worth","Positive - High intensity","Human Forgery - Human Original","response - 100000",-0.0052559394408914,-0.00769787486691891,-0.00347780314192186,1,TRUE,"Negative"
"Worth","Positive - Low intensity","AI-Generated - Human Forgery","mu",-0.106648412785836,-0.134924526662025,-0.0813227980312194,1,TRUE,"Negative"
"Worth","Positive - Low intensity","AI-Generated - Human Forgery","response - 0",0.0893915702365407,0.0663789430303904,0.111875092549894,1,TRUE,"Positive"
"Worth","Positive - Low intensity","AI-Generated - Human Forgery","response - 10",-0.00217368725408923,-0.0143960271039256,0.00912175505462226,0.662,FALSE,"n.s."
"Worth","Positive - Low intensity","AI-Generated - Human Forgery","response - 100",-0.0446830231850999,-0.055602522207848,-0.0337425796209382,1,TRUE,"Negative"
"Worth","Positive - Low intensity","AI-Generated - Human Forgery","response - 1000",-0.0329468751555838,-0.0424885679629541,-0.0235402133671544,1,TRUE,"Negative"
"Worth","Positive - Low intensity","AI-Generated - Human Forgery","response - 10000",-0.00746180248878463,-0.0114876975987709,-0.00431086365778755,1,TRUE,"Negative"
"Worth","Positive - Low intensity","AI-Generated - Human Forgery","response - 100000",-0.00167130787292567,-0.00247238223919728,-0.000958122300727158,1,TRUE,"Negative"
"Worth","Positive - Low intensity","AI-Generated - Human Original","mu",-0.254160951836445,-0.279024759906097,-0.228464687717025,1,TRUE,"Negative"
"Worth","Positive - Low intensity","AI-Generated - Human Original","response - 0",0.183836109399035,0.162742766318427,0.204464226723039,1,TRUE,"Positive"
"Worth","Positive - Low intensity","AI-Generated - Human Original","response - 10",0.0204483191388995,0.00241810079498711,0.0369731886869426,0.984,TRUE,"Positive"
"Worth","Positive - Low intensity","AI-Generated - Human Original","response - 100",-0.0778095621363389,-0.0912017827231427,-0.0628387957723788,1,TRUE,"Negative"
"Worth","Positive - Low intensity","AI-Generated - Human Original","response - 1000",-0.0921599340842004,-0.104998913332496,-0.079981844250145,1,TRUE,"Negative"
"Worth","Positive - Low intensity","AI-Generated - Human Original","response - 10000",-0.0283276380593335,-0.0355746365407324,-0.0218668838524641,1,TRUE,"Negative"
"Worth","Positive - Low intensity","AI-Generated - Human Original","response - 100000",-0.00544584715442942,-0.00762381074667995,-0.00384493470337869,1,TRUE,"Negative"
"Worth","Positive - Low intensity","Human Forgery - Human Original","mu",-0.146601897536656,-0.171192848557438,-0.121247670240771,1,TRUE,"Negative"
"Worth","Positive - Low intensity","Human Forgery - Human Original","response - 0",0.094375232979629,0.0762657960746491,0.112839582263256,1,TRUE,"Positive"
"Worth","Positive - Low intensity","Human Forgery - Human Original","response - 10",0.0229286773148273,0.0100945464523567,0.0344010094961328,1,TRUE,"Positive"
"Worth","Positive - Low intensity","Human Forgery - Human Original","response - 100",-0.0331350463515573,-0.0457635684481577,-0.0203747710385916,1,TRUE,"Negative"
"Worth","Positive - Low intensity","Human Forgery - Human Original","response - 1000",-0.0590291725180868,-0.0692610401143349,-0.04905929292513,1,TRUE,"Negative"
"Worth","Positive - Low intensity","Human Forgery - Human Original","response - 10000",-0.0209749596050415,-0.0268779080460874,-0.0149656498026831,1,TRUE,"Negative"
"Worth","Positive - Low intensity","Human Forgery - Human Original","response - 100000",-0.00378685841235982,-0.00556275881654183,-0.00240792959957081,1,TRUE,"Negative"
"pCenter","Negative - High intensity","AI-Generated - Human Forgery","mu",0.0196274901051877,-0.0050012364451034,0.0437577117083405,0.942875,FALSE,"n.s."
"pCenter","Negative - High intensity","AI-Generated - Human Forgery","phi",-0.0488018508022314,-0.573191173697537,0.446116925925268,0.573375,FALSE,"n.s."
"pCenter","Negative - High intensity","AI-Generated - Human Forgery","response",0.0191801375102699,-0.00487405725590312,0.0427351180005851,0.942875,FALSE,"n.s."
"pCenter","Negative - High intensity","AI-Generated - Human Original","mu",0.0136375380444667,-0.0106676623542157,0.0370095346345142,0.861875,FALSE,"n.s."
"pCenter","Negative - High intensity","AI-Generated - Human Original","phi",-0.302988011308405,-0.789559837551642,0.207926940603521,0.88425,FALSE,"n.s."
"pCenter","Negative - High intensity","AI-Generated - Human Original","response",0.0133087023091975,-0.0103792346878905,0.0361481586614983,0.861875,FALSE,"n.s."
"pCenter","Negative - High intensity","Human Forgery - Human Original","mu",-0.00618944446078823,-0.0288132055081378,0.0167067513608717,0.70075,FALSE,"n.s."
"pCenter","Negative - High intensity","Human Forgery - Human Original","phi",-0.252387791905488,-0.712737741519952,0.222266904967145,0.8535,FALSE,"n.s."
"pCenter","Negative - High intensity","Human Forgery - Human Original","response",-0.00604709305516155,-0.0281374165997038,0.0163083566823808,0.70075,FALSE,"n.s."
"pCenter","Negative - Low intensity","AI-Generated - Human Forgery","mu",0.0108076766649318,-0.013822784596981,0.0346783360436213,0.815875,FALSE,"n.s."
"pCenter","Negative - Low intensity","AI-Generated - Human Forgery","phi",0.0989259455728209,-0.480784534078189,0.657600099966405,0.63825,FALSE,"n.s."
"pCenter","Negative - Low intensity","AI-Generated - Human Forgery","response",0.0105377693668324,-0.0134906232982446,0.0338208331371821,0.815875,FALSE,"n.s."
"pCenter","Negative - Low intensity","AI-Generated - Human Original","mu",0.010067999878091,-0.0134853860852473,0.033117427166406,0.802875,FALSE,"n.s."
"pCenter","Negative - Low intensity","AI-Generated - Human Original","phi",0.45236325032647,-0.025939622357602,0.955725489962072,0.9685,FALSE,"n.s."
"pCenter","Negative - Low intensity","AI-Generated - Human Original","response",0.00983715249371464,-0.0131434063624007,0.0323503324707259,0.802875,FALSE,"n.s."
"pCenter","Negative - Low intensity","Human Forgery - Human Original","mu",-0.000822781246717808,-0.0241857394292721,0.0229777200140406,0.525375,FALSE,"n.s."
"pCenter","Negative - Low intensity","Human Forgery - Human Original","phi",0.352437645130016,-0.121502063718681,0.864541150811608,0.92625,FALSE,"n.s."
"pCenter","Negative - Low intensity","Human Forgery - Human Original","response",-0.000803365231287989,-0.0236313500933788,0.0224417013435442,0.525375,FALSE,"n.s."
"pCenter","Overall","AI-Generated - Human Forgery","mu",0.00254638043941718,-0.00948163686819268,0.0147991068409889,0.663,FALSE,"n.s."
"pCenter","Overall","AI-Generated - Human Forgery","phi",-0.0389090893963768,-0.315155301400627,0.230913278455853,0.60975,FALSE,"n.s."
