"Participant","Item","RT","Recognition","PerceivedArtificiality","AnswerCondition","AnswerBelief","Condition","Trial1","CueColor","ScreenWidth","ScreenHeight","Beauty","Valence","Meaning","Worth","Trial2","Reality","Authenticity","Category","Subcategory","Style","Artist","Title","Norms_Liking","Norms_Valence","Norms_Arousal","Norms_Complexity","Norms_Familiarity","ManipulationDistrust","SelfRelevance","Beauty2","Emotion","Type","Belief"
"S094","11027.jpg",12.005,"No",0.4,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S094","10609.jpg",12.273,"No",-0.2,"Not recognized","Not recognized","AI-Generated",36,"Red",1920,1080,0.578333333333333,0.333333333333333,0.333333333333333,0.2,27,1,0,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Seurat, Georges-Pierre","Chorus in a Night Club (Le Chahut)",0.714285714285714,0.791666666666667,0.75,0.602272727272727,0.583333333333333,0,0,0.683333333333333,"Positive - High intensity","Old","Human Forgery"
"S222","11016.jpg",16.019,"Yes",NA,"Human Original","Human Original","AI-Generated",6,"Green",1920,1080,0.188333333333333,0.166666666666667,0.833333333333333,0.4,40,0.795,0.9,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Dix, Otto","The Seven Deadly Sins",0.19047619047619,0.0972222222222222,0.8625,0.840909090909091,0.583333333333333,0,0.5,0.105,"Negative - High intensity","Old","Human Original"
"S222","30412.jpg",8.464,"No",-0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","20720.jpg",8.63,"No",0.1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","40716.jpg",18.655,"Yes",NA,"Human Original","Human Forgery","AI-Generated",21,"Green",1920,1080,0.778333333333333,0.5,0,0.4,19,0.37,0.37,"Still Life","Expressionistic tendencies","Impressionist and Expressionist","Morandi, Giorgio","Still Life",0.317460317460317,0.652777777777778,0.05,0.125,0.5,0,0.166666666666667,0.213333333333333,"Positive - Low intensity","Old","AI Copy"
"S222","10609.jpg",11.034,"No",0.3,"Not recognized","Not recognized","Human Original",36,"Blue",1920,1080,0.961666666666667,0.833333333333333,0.833333333333333,0.8,9,0.355,0.695,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Seurat, Georges-Pierre","Chorus in a Night Club (Le Chahut)",0.714285714285714,0.791666666666667,0.75,0.602272727272727,0.583333333333333,0,1,0.701666666666667,"Positive - High intensity","Old","AI Original"
"S222","21025.jpg",7.272,"No",0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","30625.jpg",15.246,"Yes",NA,"Human Forgery","AI Original","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","41010.jpg",7.052,"No",0.9,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","40215.jpg",11.242,"Yes",NA,"Human Original","Human Original","Human Forgery",11,"Red",1920,1080,0.863333333333333,0.666666666666667,0.5,0.6,26,0.855,0.725,"Still Life","Baroque and Rococo","Classical","Heda, Willem Claesz.","Still Life with Silver Goblets",0.365079365079365,0.388888888888889,0.375,0.681818181818182,0.75,0,0.666666666666667,0.876666666666667,"Negative - Low intensity","Old","Human Original"
"S222","11107.jpg",10.964,"No",-0.2,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","20714.jpg",11.352,"Yes",NA,"Human Original","AI Original","AI-Generated",24,"Green",1920,1080,0.225,0.333333333333333,0.666666666666667,0.2,15,0.27,0.76,"Portrait","Expressionistic tendencies","Impressionist and Expressionist","Nolde, Emil","Frau mit roter Kapuze",0.619047619047619,0.125,0.8875,0.545454545454545,0,0,0.333333333333333,0.168333333333333,"Negative - High intensity","Old","AI Original"
"S222","20719.jpg",6.55,"No",0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","30716.jpg",15.189,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","20501.jpg",8.737,"No",0.2,"Not recognized","Not recognized","Human Original",45,"Blue",1920,1080,0.243333333333333,0.5,0,0,48,0.955,0.95,"Portrait","Impressionistic tendencies","Impressionist and Expressionist","Degas, Edgar","Duchess of Montejasi",0.206349206349206,0.305555555555556,0.2875,0.5,0.25,0,0.166666666666667,0.288333333333333,"Negative - Low intensity","Old","Human Original"
"S222","30219.jpg",12.541,"Yes",NA,"AI-Generated","Human Forgery","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","10624.jpg",7.024,"Yes",NA,"Human Original","Human Forgery","AI-Generated",37,"Green",1920,1080,0.655,0.166666666666667,0.833333333333333,0.2,28,0.93,0.955,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Ensor, James","The Rower",0.365079365079365,0.236111111111111,0.2375,0.568181818181818,0.583333333333333,0,0.333333333333333,0.808333333333333,"Negative - Low intensity","Old","Human Original"
"S222","51003.jpg",5.791,"No",0.7,"Not recognized","Not recognized","Human Original",27,"Blue",1920,1080,0.941666666666667,0.833333333333333,0.5,0.6,1,0.23,0.725,"Abstract","Realistic tendencies II. (20th century)","Abstract and Avant-garde","O`Keeffe, Georgia","Abstraction Blue",0.761904761904762,0.777777777777778,0.21875,0.35,0.278333333333333,0,0.666666666666667,0.948333333333333,"Positive - Low intensity","Old","AI Original"
"S222","20126.jpg",9.389,"Yes",NA,"Human Original","Human Original","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","40306.jpg",8.257,"No",-0.2,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","30211.jpg",6.35,"No",0.4,"Not recognized","Not recognized","Human Forgery",42,"Red",1920,1080,0.835,0.166666666666667,0.833333333333333,0.6,12,0.93,0.815,"Landscape","Baroque and Rococo","Classical","Goyen van, Jan","Landscape with Dunes",0.777777777777778,0.805555555555555,0.25,0.579545454545454,0.75,0,0.333333333333333,0.921666666666667,"Positive - Low intensity","Old","Human Original"
"S222","10139.jpg",5.889,"No",0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","51323.jpg",9.201,"Yes",NA,"Human Original","AI Original","Human Forgery",33,"Red",1920,1080,0.45,0.333333333333333,0,0.2,7,0.75,0.305,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Newman, Barnett","Two Edges",0.555555555555555,0.777777777777778,0.175,0.136363636363636,0.166666666666666,0,0.5,0.375,"Positive - Low intensity","Old","Human Forgery"
"S222","51103.jpg",7.783,"No",0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","10224.jpg",11.321,"Yes",NA,"Human Forgery","Human Original","Human Forgery",8,"Red",1920,1080,0.723333333333333,0.166666666666667,0.833333333333333,0.4,47,0.85,0.91,"Scene","Baroque and Rococo","Classical","Ribera de, Jusepe","Martyrdom of Saint Philip",0.349206349206349,0.0833333333333334,0.7,0.806818181818182,0.333333333333333,0,0.333333333333333,0.255,"Negative - High intensity","Old","Human Original"
"S222","20132.jpg",9.373,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","21019.jpg",12.104,"No",0.3,"Not recognized","Not recognized","Human Original",3,"Blue",1920,1080,0.616666666666667,0.5,0.166666666666667,0.4,23,0.315,0.26,"Portrait","Realistic tendencies II. (20th century)","Romantic and Realism","Ramos, Mel","Monterey Jackie",0.523809523809524,0.763888888888889,0.7875,0.340909090909091,0,0,0.833333333333333,0.686666666666667,"Positive - High intensity","Old","AI Copy"
"S222","10621.jpg",7.858,"No",-0.4,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","10605.jpg",9.933,"No",-0.4,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","40207.jpg",8.464,"Yes",NA,"AI-Generated","Human Forgery","AI-Generated",17,"Green",1920,1080,0.83,0.166666666666667,0.833333333333333,0.2,45,0.965,1,"Still Life","Baroque and Rococo","Classical","Zurbarán de, Francisco","Agnus Dei",0.444444444444445,0.0277777777777778,0.7875,0.454545454545455,0.416666666666667,0,0.5,0.83,"Negative - High intensity","Old","Human Original"
"S222","20722.jpg",11.821,"No",0.6,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","21022.jpg",9.116,"Yes",NA,"AI-Generated","Human Original","Human Original",39,"Blue",1920,1080,0.57,0.5,0.166666666666667,0.2,36,0.29,0.715,"Portrait","Realistic tendencies II. (20th century)","Romantic and Realism","Warhol, Andy","David Hockney",0.777777777777778,0.708333333333333,0.725,0.511363636363636,0.25,0,0.666666666666667,0.886666666666667,"Positive - High intensity","Old","AI Original"
"S222","11014.jpg",13.438,"No",0.2,"Not recognized","Not recognized","Human Original",4,"Blue",1920,1080,0.313333333333333,0.5,0.666666666666667,0.4,5,0.98,0.93,"Scene","Realistic tendencies II. (20th century)","Romantic and Realism","Beckmann, Max","The Night",0.174603174603175,0.0555555555555556,0.8625,0.977272727272727,0.75,0,0,0.191666666666667,"Negative - High intensity","Old","Human Original"
"S222","11020.jpg",9.642,"No",-0.4,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","20210.jpg",8.772,"No",-0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","40309.jpg",11.995,"Yes",NA,"AI-Generated","Human Forgery","Human Forgery",29,"Red",1920,1080,0.301666666666667,0.333333333333333,0.666666666666667,0.4,6,0.9,0.785,"Still Life","Idealistic tendencies","Romantic and Realism","Goya de, Francisco José","Still Life with Golden Bream",0.333333333333333,0.291666666666667,0.35,0.443181818181818,0.583333333333333,0,0.5,0.845,"Negative - Low intensity","Old","Human Original"
"S222","30408.jpg",11.029,"No",-0.4,"Not recognized","Not recognized","Human Original",20,"Blue",1920,1080,0.868333333333333,0.833333333333333,0.333333333333333,0.6,22,0.905,0.76,"Landscape","Realistic tendencies I. (19th century)","Romantic and Realism","Waldmüller, Ferdinand","View in the Prater",0.952380952380952,1,0.2875,0.704545454545454,0.833333333333333,0,1,0.968333333333333,"Positive - Low intensity","Old","Human Original"
"S222","10514.jpg",9.851,"No",0.3,"Not recognized","Not recognized","Human Original",1,"Blue",1920,1080,0.758333333333333,0.333333333333333,0.666666666666667,0.4,37,0.855,0.725,"Scene","Impressionistic tendencies","Impressionist and Expressionist","Slevogt, Max","The Dancer Marietta di Rigardo",0.968253968253968,0.861111111111111,0.7,0.761363636363636,0,0,0.833333333333333,0.831666666666667,"Positive - High intensity","Old","Human Original"
"S222","20718.jpg",9.072,"Yes",NA,"Human Forgery","Human Original","Human Original",38,"Blue",1920,1080,0.135,0.166666666666667,0.666666666666667,0.4,33,0.28,0.85,"Portrait","Expressionistic tendencies","Impressionist and Expressionist","Bacon, Francis","Studie nach Velazquez Porträt von Papst Innozenz X.",0.634920634920635,0.166666666666667,0.9625,0.704545454545454,0.333333333333333,0,0,0.0966666666666667,"Negative - High intensity","Old","AI Original"
"S222","30217.jpg",10.684,"No",-0.6,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","40618.jpg",7.647,"No",0.6,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","11122.jpg",11.384,"Yes",NA,"Human Original","Human Forgery","AI-Generated",43,"Green",1920,1080,0.741666666666667,0.166666666666667,0.666666666666667,0.2,17,0.295,0.305,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Tooker, George","Subway",0.936507936507937,0.208333333333333,0.85,0.852272727272727,0.416666666666667,0,0.666666666666667,0.223333333333333,"Negative - High intensity","Old","AI Copy"
"S222","10648.jpg",31.854,"No",-0.4,"Not recognized","Not recognized","Human Forgery",23,"Red",1920,1080,0.77,0.166666666666667,0.666666666666667,0.4,8,0.325,0.715,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Rousseau, Henri","War",0.301587301587302,0.152777777777778,1,0.75,0.583333333333333,0,0,0.89,"Negative - High intensity","Old","AI Original"
"S222","50937.jpg",9.295,"Yes",NA,"Human Original","AI Original","AI-Generated",18,"Green",1920,1080,0.5,0.5,0,0,13,0.76,0.355,"Abstract","Constructivist tendencies","Abstract and Avant-garde","Albers, Josef","Homage to the Square",0.396825396825397,0.486111111111111,0.1875,0.170454545454545,1,0,0,0.095,"Negative - Low intensity","Old","Human Forgery"
"S222","10203.jpg",9.638,"No",0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","50927.jpg",4.548,"No",0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","41026.jpg",7.922,"Yes",NA,"Human Forgery","Human Original","AI-Generated",44,"Green",1920,1080,0.188333333333333,0.333333333333333,0.333333333333333,0,25,0.245,0.165,"Still Life","Realistic tendencies II. (20th century)","Romantic and Realism","Richter, Gerhard","Küchenstuhl",0.571428571428571,0.402777777777778,0.3125,0.295454545454545,0.333333333333333,0,0.166666666666667,0.691666666666667,"Negative - Low intensity","Old","AI Copy"
"S222","30620.jpg",9.812,"Yes",NA,"Human Original","Human Forgery","Human Forgery",30,"Red",1920,1080,0.741666666666667,0.666666666666667,0.5,0.4,20,0.755,0.29,"Landscape","Postimpressionistic tendencies","Impressionist and Expressionist","Bernard, Émile","Molosmes-Yonne",0.793650793650794,0.847222222222222,0.2125,0.590909090909091,0.916666666666667,0,0.333333333333333,0.99,"Positive - Low intensity","Old","Human Forgery"
"S222","41004.jpg",57.672,"Yes",NA,"Human Original","Human Forgery","AI-Generated",7,"Green",1920,1080,0.693333333333333,0.166666666666667,0.833333333333333,0.2,30,0.9,0.78,"Still Life","Realistic tendencies II. (20th century)","Romantic and Realism","Barraud, François","Tulips perroquets",0.380952380952381,0.375,0.2875,0.488636363636364,1,0,0.666666666666667,0.821666666666667,"Negative - Low intensity","Old","Human Original"
"S222","51328.jpg",5.625,"No",0.7,"Not recognized","Not recognized","AI-Generated",28,"Green",1920,1080,0.32,0.5,0.5,0.2,31,0.845,0.29,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Rothko, Mark","Untitled",0.0952380952380953,0.5,0.1,0,0.833333333333333,0,0,0.143333333333333,"Negative - Low intensity","Old","Human Forgery"
"S222","40229.jpg",10.535,"Yes",NA,"Human Forgery","Human Forgery","AI-Generated",10,"Green",1920,1080,0.296666666666667,0.166666666666667,0.833333333333333,0.2,42,0.71,0.69,"Still Life","Baroque and Rococo","Classical","Chardin, Jean Siméon","Dead Hare with Powder Flask and Game-bag",0,0.111111111111111,0.65,0.534090909090909,0.666666666666667,0,0,0.791666666666667,"Negative - High intensity","Old","Human Original"
"S222","11126.jpg",6.84,"Yes",NA,"AI-Generated","AI Original","Human Forgery",40,"Red",1920,1080,0.9,0.166666666666667,0.833333333333333,0.6,27,0.275,0.155,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Fuchs, Ernst","Triumph des Einhorns",0.365079365079365,0.152777777777778,1,1,0.25,0,0.333333333333333,0.926666666666667,"Negative - High intensity","Old","AI Copy"
"S222","10229.jpg",7.823,"Yes",NA,"Human Forgery","Human Original","AI-Generated",16,"Green",1920,1080,0.725,0.333333333333333,0.166666666666667,0.2,10,0.925,0.94,"Scene","Baroque and Rococo","Classical","Zurbarán de, Francisco","Christ and the Virgin in the House at Nazareth",0.555555555555555,0.361111111111111,0.3375,0.761363636363636,0.333333333333333,0,0.5,0.938333333333333,"Negative - Low intensity","Old","Human Original"
"S222","40224.jpg",6.121,"No",-0.4,"Not recognized","Not recognized","Human Original",14,"Blue",1920,1080,0.71,0.666666666666667,0.666666666666667,0.4,14,0.845,0.715,"Still Life","Baroque and Rococo","Classical","Snyders, Frans","Three Monkeys with Fruit",0.793650793650794,0.638888888888889,0.825,0.954545454545454,0.583333333333333,0,0,0.966666666666667,"Positive - High intensity","Old","Human Original"
"S222","11027.jpg",7.225,"No",0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","20203.jpg",6.902,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","10210.jpg",7.245,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","50815.jpg",55.459,"No",0.5,"Not recognized","Not recognized","Human Forgery",12,"Red",1920,1080,0.755,0.666666666666667,0.333333333333333,0.4,11,0.905,0.33,"Abstract","Cubistic tendencies","Abstract and Avant-garde","Kupka, František","Untitled",0.492063492063492,0.819444444444444,0.75,0.420454545454545,0.583333333333333,0,0.666666666666667,0.938333333333333,"Positive - High intensity","Old","Human Forgery"
"S222","51217.jpg",6.022,"No",-0.2,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","51326.jpg",8.182,"Yes",NA,"Human Original","AI Original","AI-Generated",47,"Green",1920,1080,0.893333333333333,0.666666666666667,0,0.2,3,0.245,0.79,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Olitski, Jules","Lysander I",0.444444444444445,0.916666666666667,0.2375,0.113636363636364,0.833333333333333,0,0,0.731666666666667,"Positive - Low intensity","Old","AI Original"
"S222","51204.jpg",5.094,"No",0.7,"Not recognized","Not recognized","Human Original",13,"Blue",1920,1080,0.346666666666667,0.5,0.166666666666667,0.2,38,0.845,0.36,"Abstract","Informel tendencies","Abstract and Avant-garde","Götz, Karl Otto","Giverny VII",0.666666666666667,0.736111111111111,0.9125,0.704545454545454,0.833333333333333,0,0.166666666666667,0.831666666666667,"Positive - High intensity","Old","Human Forgery"
"S222","10124.jpg",6.233,"No",-0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","51015.jpg",7.289,"No",-0.1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","11029.jpg",28.098,"No",0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","31006.jpg",14.737,"Yes",NA,"AI-Generated","Human Forgery","Human Forgery",15,"Red",1920,1080,0.866666666666667,0.833333333333333,0.5,0.6,21,0.825,0.725,"Landscape","Realistic tendencies II. (20th century)","Romantic and Realism","O`Keeffe, Giorgia","Ends of Barns",0.73015873015873,0.861111111111111,0,0.170454545454545,0.0833333333333334,0,0.666666666666667,0.98,"Positive - Low intensity","Old","Human Original"
"S222","50928.jpg",5.742,"No",0.8,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","30415.jpg",7.943,"Yes",NA,"AI-Generated","Human Forgery","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","30403.jpg",7.93,"No",-0.4,"Not recognized","Not recognized","Human Forgery",46,"Red",1920,1080,0.841666666666667,0.666666666666667,0.666666666666667,0.4,43,0.83,0.405,"Landscape","Realistic tendencies I. (19th century)","Romantic and Realism","Gauermann, Friedrich","Der hohe Steinberg bei Berchtesgaden",0.984126984126984,0.972222222222222,0.2875,0.670454545454545,0.75,0,0.166666666666667,0.976666666666667,"Positive - Low intensity","Old","Human Forgery"
"S222","51208.jpg",5.715,"No",-0.3,"Not recognized","Not recognized","Human Forgery",22,"Red",1920,1080,0.703333333333333,0.5,0,0.2,39,0.855,0.3,"Abstract","Informel tendencies","Abstract and Avant-garde","Richter, Gerhard","Abstraktes Bild Courbet",0.428571428571429,0.708333333333333,0.8875,0.931818181818182,0.75,0,0.166666666666667,0.93,"Positive - High intensity","Old","Human Forgery"
"S222","20127.jpg",6.385,"No",-0.6,"Not recognized","Not recognized","Human Forgery",34,"Red",1920,1080,0.33,0.5,0.666666666666667,0.2,16,0.815,0.825,"Portrait","Renaissance and Mannerism","Classical","Bronzino, Agnolo","Portrait of an Elderly Lady",0.291111111111111,0.328611111111111,0.35,0.536363636363636,0.513333333333334,0,0.5,0.718333333333333,"Negative - Low intensity","Old","Human Original"
"S222","51322.jpg",6.451,"Yes",NA,"Human Original","AI Original","Human Original",31,"Blue",1920,1080,0.435,0.5,0,0,4,0.75,0.385,"Abstract","Abstract expressionistic tendencies","Abstract and Avant-garde","Albers, Josef","Homage to the Square, Decided",0.0793650793650794,0.430555555555556,0.225,0.0227272727272727,0.583333333333333,0,0,0.231666666666667,"Negative - Low intensity","Old","Human Forgery"
"S222","30622.jpg",6.042,"No",0.5,"Not recognized","Not recognized","Human Forgery",32,"Red",1920,1080,0.886666666666667,0.666666666666667,0.5,0.4,35,0.885,0.3,"Landscape","Postimpressionistic tendencies","Impressionist and Expressionist","Gauguin, Paul","Apatarao",0.650793650793651,0.763888888888889,0.225,0.568181818181818,0.5,0,0.166666666666667,0.89,"Positive - Low intensity","Old","Human Forgery"
"S222","50935.jpg",6.245,"No",-0.3,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","11127.jpg",45.067,"No",0.1,"Not recognized","Not recognized","Human Original",5,"Blue",1920,1080,0.791666666666667,0.166666666666667,0.833333333333333,0.6,2,0.88,0.745,"Scene","Surrealistic tendencies","Abstract and Avant-garde","Fuchs, Ernst","Der Tanz mit dem Tod",0.428571428571429,0.148055555555556,0.8375,0.909090909090909,0.333333333333333,0,0.5,0.9,"Negative - High intensity","Old","Human Original"
"S222","10248.jpg",6.19,"No",-0.5,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","10226.jpg",8.747,"No",-0.5,"Not recognized","Not recognized","Human Original",25,"Blue",1920,1080,0.838333333333333,0.833333333333333,0.666666666666667,0.6,24,0.5,0.5,"Scene","Baroque and Rococo","Classical","Velázquez, Diego","Apollo in the Forge of Vulcan",0.746031746031746,0.708333333333333,0.6125,0.784090909090909,0.5,0,0.333333333333333,0.891666666666667,"Positive - High intensity","Old","Human Original"
"S222","10319.jpg",7.313,"No",-0.2,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","20717.jpg",7.705,"No",0.4,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","51339.jpg",9.07,"No",0.1,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","30218.jpg",6.216,"No",-0.7,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","51330.jpg",7.473,"No",0.6,"Not recognized","Not recognized","New Items",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New","None"
"S222","10632.jpg",8.345,"Yes",NA,"Human Forgery","AI Original","Human Forgery",26,"Red",1920,1080,0.768333333333333,0.333333333333333,0.833333333333333,0.4,29,0.935,0.35,"Scene","Postimpressionistic tendencies","Impressionist and Expressionist","Sérusier, Paul","The Downpour",0.476190476190476,0.333333333333333,0.2875,0.397727272727273,0.0833333333333334,0,0.666666666666667,0.97,"Negative - Low intensity","Old","Human Forgery"
