"Participant","MAD","Median","Parameter","Outcome"
"S101",0.198216862208892,-0.0590384954729108,"AIOri_precleft","Beauty"
"S101",0.334145862166347,-0.254138527487953,"AIForg_precleft","Beauty"
"S102",0.298413601460795,0.269488406846394,"ForgOri_precleft","Beauty"
"S102",0.248201925925594,0.146077259584993,"AIOri_precleft","Beauty"
"S102",0.32280608743047,-0.149896048549524,"AIForg_precleft","Beauty"
"S103",0.389282196955553,0.106528881268402,"ForgOri_precleft","Beauty"
"S103",0.324802184260911,-0.0640293355461132,"AIOri_precleft","Beauty"
"S103",0.495237095920789,-0.131849100598637,"AIForg_precleft","Beauty"
"S104",0.308772483065357,0.46302891882797,"ForgOri_precleft","Beauty"
"S104",0.247039918483211,-0.0720614398975052,"AIOri_precleft","Beauty"
"S104",0.363843513441393,-0.4953966195276,"AIForg_precleft","Beauty"
"S105",0.267770253114241,0.162681018457495,"ForgOri_precleft","Beauty"
"S105",0.286632958132918,-0.158136518002959,"AIOri_precleft","Beauty"
"S105",0.370748161682299,-0.299035004916013,"AIForg_precleft","Beauty"
"S106",0.338304412953887,0.269688155639832,"ForgOri_precleft","Beauty"
"S106",0.213949102577848,-0.0606893727556206,"AIOri_precleft","Beauty"
"S106",0.366974876800823,-0.332630128035864,"AIForg_precleft","Beauty"
"S107",0.293933806927815,0.309827770513313,"ForgOri_precleft","Beauty"
"S107",0.259461915909193,0.0503726914810315,"AIOri_precleft","Beauty"
"S107",0.410246730888275,-0.28281186439158,"AIForg_precleft","Beauty"
"S108",0.224596591010077,-0.0588664359083153,"ForgOri_precleft","Beauty"
"S108",0.179906103423987,-0.0986225776714736,"AIOri_precleft","Beauty"
"S108",0.218534942018308,-0.0625667037261143,"AIForg_precleft","Beauty"
"S109",0.0222705361939262,0.466581572125234,"Baseline_resp","Beauty"
"S110",0.0229202924621027,0.539280832070268,"Baseline_resp","Beauty"
"S111",0.0244045240523175,0.564853832237451,"Baseline_resp","Beauty"
"S112",0.0213831910187027,0.704942368300275,"Baseline_resp","Beauty"
"S113",0.018054671126339,0.441317941293729,"Baseline_resp","Beauty"
"S114",0.0279327140754356,0.43681636188067,"Baseline_resp","Beauty"
"S116",0.0188027595221869,0.532563302784577,"Baseline_resp","Beauty"
"S117",0.0417917368444549,0.494416300907942,"Baseline_resp","Beauty"
"S118",0.0223338163283412,0.586974900054765,"Baseline_resp","Beauty"
"S119",0.0238060296717928,0.512225904604316,"Baseline_resp","Beauty"
"S120",0.0222139164908945,0.531656278312537,"Baseline_resp","Beauty"
"S121",0.02226331112961,0.517020312361006,"Baseline_resp","Beauty"
"S122",0.0270086077411415,0.617239360847124,"Baseline_resp","Beauty"
"S123",0.0180094196053686,0.545557266894621,"Baseline_resp","Beauty"
"S124",0.0318026375656684,0.402232399623276,"Baseline_resp","Beauty"
"S125",0.0172291335069503,0.682718301846367,"Baseline_resp","Beauty"
"S127",0.0230836005014208,0.579354733539648,"Baseline_resp","Beauty"
"S128",0.0221099715140621,0.529438013190462,"Baseline_resp","Beauty"
"S129",0.0231257097323054,0.507376539765474,"Baseline_resp","Beauty"
"S130",0.0302554509152152,0.499650294558184,"Baseline_resp","Beauty"
"S131",0.0212489391071991,0.445143160362487,"Baseline_resp","Beauty"
"S132",0.0155591906288028,0.600029824424726,"Baseline_resp","Beauty"
"S133",0.027071385139469,0.607040494658424,"Baseline_resp","Beauty"
"S134",0.0237165839756303,0.465563912369165,"Baseline_resp","Beauty"
"S135",0.0275211122965753,0.555907705718864,"Baseline_resp","Beauty"
"S136",0.0159022383140652,0.381335468054319,"Baseline_resp","Beauty"
"S137",0.0274853741277468,0.45610288196029,"Baseline_resp","Beauty"
"S138",0.0190686673489685,0.447778937881674,"Baseline_resp","Beauty"
"S139",0.0286779696934041,0.600551477123555,"Baseline_resp","Beauty"
"S140",0.0318187407418415,0.594246902365767,"Baseline_resp","Beauty"
"S141",0.038919290179029,0.639070357150006,"Baseline_resp","Beauty"
"S142",0.030511131733756,0.558153463244968,"Baseline_resp","Beauty"
"S143",0.0237654244634883,0.575643040638388,"Baseline_resp","Beauty"
"S144",0.0226907032840558,0.626611813971465,"Baseline_resp","Beauty"
"S145",0.0276428320969634,0.499177527490361,"Baseline_resp","Beauty"
"S146",0.0240551337490596,0.292256823647417,"Baseline_resp","Beauty"
"S147",0.0224075117077566,0.6925844250143,"Baseline_resp","Beauty"
"S149",0.0191080635199619,0.490697331995937,"Baseline_resp","Beauty"
"S151",0.0162419956999294,0.590327279736072,"Baseline_resp","Beauty"
"S152",0.0357193755178803,0.264869431488584,"Baseline_resp","Beauty"
"S153",0.0196196750601276,0.43758479184976,"Baseline_resp","Beauty"
"S154",0.0313035870896697,0.588553273834509,"Baseline_resp","Beauty"
"S155",0.0253159690694593,0.384637786949392,"Baseline_resp","Beauty"
"S156",0.0265814497550091,0.383019997678637,"Baseline_resp","Beauty"
"S157",0.0285017216179749,0.627025652771315,"Baseline_resp","Beauty"
"S159",0.0334666060932272,0.256458021121091,"Baseline_resp","Beauty"
"S160",0.0313822422216863,0.622297071984447,"Baseline_resp","Beauty"
"S162",0.0317038762939528,0.530602566121891,"Baseline_resp","Beauty"
"S163",0.0237101814010968,0.701993081781674,"Baseline_resp","Beauty"
"S164",0.0234528058491948,0.482422417077994,"Baseline_resp","Beauty"
"S109",0.0176976316586521,-0.014473199522628,"ForgOri_resp","Beauty"
"S109",0.0347417739503707,-0.0925228188277905,"AIOri_resp","Beauty"
"S109",0.0321688797903912,-0.0825577283573622,"AIForg_resp","Beauty"
"S110",0.0189246667492627,-0.0777476473318919,"ForgOri_resp","Beauty"
"S110",0.0305127918026691,-0.125119066129994,"AIOri_resp","Beauty"
"S110",0.0264159130559731,-0.0443766770856179,"AIForg_resp","Beauty"
"S111",0.0187777949173033,-0.0104771500857507,"ForgOri_resp","Beauty"
"S111",0.0290005902601866,-0.08389309201658,"AIOri_resp","Beauty"
"S111",0.03006503382697,-0.0712722271370602,"AIForg_resp","Beauty"
"S112",0.0161080572766963,-0.0614582572737875,"ForgOri_resp","Beauty"
"S112",0.0323779708962083,-0.144616866849061,"AIOri_resp","Beauty"
"S112",0.038089194355305,-0.0791672277304478,"AIForg_resp","Beauty"
"S113",0.0171318517217593,0.0291348223441647,"ForgOri_resp","Beauty"
"S113",0.0204360452621111,-0.0168996970198195,"AIOri_resp","Beauty"
"S113",0.0199321884654324,-0.0489412401652403,"AIForg_resp","Beauty"
"S114",0.0208516227129618,0.0011941488341505,"ForgOri_resp","Beauty"
"S114",0.0292574978709462,-0.122972706384379,"AIOri_resp","Beauty"
"S114",0.0289406567654083,-0.123813716013291,"AIForg_resp","Beauty"
"S116",0.01548888871244,-0.0323199292675945,"ForgOri_resp","Beauty"
"S116",0.0168493439569828,-0.0145287362344045,"AIOri_resp","Beauty"
"S116",0.0165817852113863,0.0168648328376579,"AIForg_resp","Beauty"
"S117",0.0260437262117442,0.0109645418764636,"ForgOri_resp","Beauty"
"S117",0.0488573100659725,-0.00060658664763924,"AIOri_resp","Beauty"
"S117",0.0384095205486779,-0.0176008613856944,"AIForg_resp","Beauty"
"S118",0.0131136622193155,-0.0148242578530002,"ForgOri_resp","Beauty"
"S118",0.0252546393303376,-0.0418652843824698,"AIOri_resp","Beauty"
"S118",0.0210481166926462,-0.0318819408790983,"AIForg_resp","Beauty"
"S119",0.0220242141096917,-0.0716809508441248,"ForgOri_resp","Beauty"
"S119",0.0292826668564872,-0.130228969494291,"AIOri_resp","Beauty"
"S119",0.0351444481001244,-0.0554648606175892,"AIForg_resp","Beauty"
"S120",0.0150478226953761,-0.13519225916501,"ForgOri_resp","Beauty"
"S120",0.0227357608476446,-0.0348222970089181,"AIOri_resp","Beauty"
"S120",0.0285599284316967,0.102624479833984,"AIForg_resp","Beauty"
"S121",0.0179707015234095,-0.104562203080071,"ForgOri_resp","Beauty"
"S121",0.0233255353710132,-0.0639030415858791,"AIOri_resp","Beauty"
"S121",0.027226062449336,0.0434196085913001,"AIForg_resp","Beauty"
"S122",0.0241166288675137,-0.0596813645706389,"ForgOri_resp","Beauty"
"S122",0.0305374938019358,-0.162121637585558,"AIOri_resp","Beauty"
"S122",0.0305781478330252,-0.092423866407797,"AIForg_resp","Beauty"
"S123",0.0203944541586444,-0.123936293259633,"ForgOri_resp","Beauty"
"S123",0.0204573911957284,-0.0797748999073066,"AIOri_resp","Beauty"
"S123",0.0214917071319692,0.0394392828224181,"AIForg_resp","Beauty"
"S124",0.0281856135211949,0.0710933088220015,"ForgOri_resp","Beauty"
"S124",0.0261652683462907,-0.0112476380603665,"AIOri_resp","Beauty"
"S124",0.0289388460522217,-0.0887527145697156,"AIForg_resp","Beauty"
"S125",0.0144781337136214,-0.0205992636422975,"ForgOri_resp","Beauty"
"S125",0.019860210222155,-0.0522314260821806,"AIOri_resp","Beauty"
"S125",0.0199548402410458,-0.0335281073418691,"AIForg_resp","Beauty"
"S127",0.0301865059543361,-0.117909773374227,"ForgOri_resp","Beauty"
"S127",0.0237719554781002,-0.0808374024530134,"AIOri_resp","Beauty"
"S127",0.0333981965164154,0.0364727009064038,"AIForg_resp","Beauty"
"S128",0.0175551548717025,-0.070954739415885,"ForgOri_resp","Beauty"
"S128",0.0220987000983711,-0.119238092122434,"AIOri_resp","Beauty"
"S128",0.0217586297617477,-0.0499260429170357,"AIForg_resp","Beauty"
"S129",0.0187193555013173,-0.0702111057281443,"ForgOri_resp","Beauty"
"S129",0.0323897945999999,-0.0764441640087822,"AIOri_resp","Beauty"
"S129",0.0269896502659233,-0.0105189024480117,"AIForg_resp","Beauty"
"S130",0.0215153282813199,-0.0759300729321609,"ForgOri_resp","Beauty"
"S130",0.0288164331866883,-0.0785020790066734,"AIOri_resp","Beauty"
"S130",0.0380415463325458,0.00237092772934788,"AIForg_resp","Beauty"
"S131",0.0142626349835736,-0.0352934252938356,"ForgOri_resp","Beauty"
"S131",0.0230164048196748,-0.0784385877856844,"AIOri_resp","Beauty"
"S131",0.0216204660460404,-0.0412566250143249,"AIForg_resp","Beauty"
"S132",0.0178497982888469,-0.0625062712760712,"ForgOri_resp","Beauty"
"S132",0.0200472562799606,-0.075587163046988,"AIOri_resp","Beauty"
"S132",0.0216485282763274,-0.0125915797100944,"AIForg_resp","Beauty"
"S133",0.0222426814147493,-0.0339537601086561,"ForgOri_resp","Beauty"
"S133",0.0339037275828103,-0.0592154168136069,"AIOri_resp","Beauty"
"S133",0.0270952832280026,-0.0268422499095586,"AIForg_resp","Beauty"
"S134",0.0139549668852119,-0.0490088832873637,"ForgOri_resp","Beauty"
"S134",0.0225040592349174,-0.0866150964804153,"AIOri_resp","Beauty"
"S134",0.0233268566447365,-0.0379752113894093,"AIForg_resp","Beauty"
"S135",0.0298058964056078,0.0220833530238139,"ForgOri_resp","Beauty"
"S135",0.0244854571798333,0.0163833907727924,"AIOri_resp","Beauty"
"S135",0.031915513622386,-0.00767443734113893,"AIForg_resp","Beauty"
"S136",0.0153546631381854,-0.0560530066381607,"ForgOri_resp","Beauty"
"S136",0.022886573249034,-0.0244737933634122,"AIOri_resp","Beauty"
"S136",0.020539985237114,0.0323565425501365,"AIForg_resp","Beauty"
"S137",0.0166283623249974,0.0184167309081079,"ForgOri_resp","Beauty"
"S137",0.0291852308276198,-0.0103447937029901,"AIOri_resp","Beauty"
"S137",0.0266714897338883,-0.0251326717216284,"AIForg_resp","Beauty"
"S138",0.0171850924412633,-0.0218984801226083,"ForgOri_resp","Beauty"
"S138",0.0234697062221251,-0.0857844958182044,"AIOri_resp","Beauty"
"S138",0.025165287394161,-0.0655785480689316,"AIForg_resp","Beauty"
"S139",0.0336980155144757,-0.130887221557299,"ForgOri_resp","Beauty"
"S139",0.0379898033819513,-0.0558831653645043,"AIOri_resp","Beauty"
"S139",0.0494596737060915,0.0790771017806648,"AIForg_resp","Beauty"
"S140",0.0202116164179315,-0.00933310570246576,"ForgOri_resp","Beauty"
"S140",0.0316964277756194,-0.00634782464599198,"AIOri_resp","Beauty"
"S140",0.0367115665260386,0.00328286811392414,"AIForg_resp","Beauty"
"S141",0.0234260964652972,0.0208592804803772,"ForgOri_resp","Beauty"
"S141",0.0319652362748984,0.00105803389195641,"AIOri_resp","Beauty"
"S141",0.0280449173042958,-0.0203734364127744,"AIForg_resp","Beauty"
"S142",0.0214365979791616,-0.0764801931532675,"ForgOri_resp","Beauty"
"S142",0.032186768767191,-0.089366382836282,"AIOri_resp","Beauty"
"S142",0.0357776720910874,-0.0154990138419053,"AIForg_resp","Beauty"
"S143",0.0181502971062111,-0.0364308210789259,"ForgOri_resp","Beauty"
"S143",0.0288062609444974,-0.105375047299293,"AIOri_resp","Beauty"
"S143",0.030737688171297,-0.072712211916613,"AIForg_resp","Beauty"
"S144",0.0257846145310869,-0.0304541591240577,"ForgOri_resp","Beauty"
"S144",0.0224853387401243,-0.0641930682597563,"AIOri_resp","Beauty"
"S144",0.028816980327046,-0.0346463002468678,"AIForg_resp","Beauty"
"S145",0.0260542698085722,0.0370052044935621,"ForgOri_resp","Beauty"
"S145",0.0301318568007493,0.0173622058052693,"AIOri_resp","Beauty"
"S145",0.0270021649490016,-0.016798374932473,"AIForg_resp","Beauty"
"S146",0.0170514009402371,0.0270230090816855,"ForgOri_resp","Beauty"
"S146",0.0245824266942805,-0.0621216743864935,"AIOri_resp","Beauty"
"S146",0.0287825096845772,-0.0928919188983724,"AIForg_resp","Beauty"
"S147",0.0165125838395855,-0.0561358302840881,"ForgOri_resp","Beauty"
"S147",0.0271375751914683,-0.123186221668,"AIOri_resp","Beauty"
"S147",0.0346199314593275,-0.0671244486403148,"AIForg_resp","Beauty"
"S149",0.0106762802347102,-0.0045024183244454,"ForgOri_resp","Beauty"
"S149",0.0221799015298689,-0.0746776225178694,"AIOri_resp","Beauty"
"S149",0.0209527193306346,-0.0664508193298975,"AIForg_resp","Beauty"
"S151",0.010716019633785,-0.0329517325555737,"ForgOri_resp","Beauty"
"S151",0.0189558496586529,-0.00464702283629154,"AIOri_resp","Beauty"
"S151",0.0175241473788564,0.0272849591653355,"AIForg_resp","Beauty"
"S152",0.0351759188682604,0.0959366720826054,"ForgOri_resp","Beauty"
"S152",0.0353679696696894,-0.0502458165620285,"AIOri_resp","Beauty"
"S152",0.0423182193554931,-0.143332738853155,"AIForg_resp","Beauty"
"S153",0.0175532749632992,-0.0255243683471307,"ForgOri_resp","Beauty"
"S153",0.0204369669514778,-0.0569253089366016,"AIOri_resp","Beauty"
"S153",0.0215155497973331,-0.0311169274325307,"AIForg_resp","Beauty"
"S154",0.0252387609019066,-0.0559129049078582,"ForgOri_resp","Beauty"
"S154",0.0381208322322683,-0.104695910946711,"AIOri_resp","Beauty"
"S154",0.046673231917481,-0.0463293972761388,"AIForg_resp","Beauty"
"S155",0.0191852528296859,-0.0381113128997488,"ForgOri_resp","Beauty"
"S155",0.0244779225481922,-0.0604403263214009,"AIOri_resp","Beauty"
"S155",0.0273513220254251,-0.0223358998964409,"AIForg_resp","Beauty"
"S156",0.0153378702750844,-0.106252329902643,"ForgOri_resp","Beauty"
"S156",0.026195407541828,-0.0982458819188587,"AIOri_resp","Beauty"
"S156",0.0259848429588003,0.00399771695281054,"AIForg_resp","Beauty"
"S157",0.0190931417375862,-0.0360309096478571,"ForgOri_resp","Beauty"
"S157",0.0351407130661523,-0.10311895441092,"AIOri_resp","Beauty"
"S157",0.0399233047571724,-0.0654475074169704,"AIForg_resp","Beauty"
"S159",0.0220054609340639,0.00622761593832208,"ForgOri_resp","Beauty"
"S159",0.0248742982625548,-0.0462718926785117,"AIOri_resp","Beauty"
"S159",0.0272105456010023,-0.0510758392094648,"AIForg_resp","Beauty"
"S160",0.0271859751934365,-0.0637818898325076,"ForgOri_resp","Beauty"
"S160",0.031823058879314,-0.000860847457292979,"AIOri_resp","Beauty"
"S160",0.0368597449230828,0.0582388224634156,"AIForg_resp","Beauty"
"S162",0.0248901256758425,-0.00415733290545356,"ForgOri_resp","Beauty"
"S162",0.0402667418256439,-0.0130143734690712,"AIOri_resp","Beauty"
"S162",0.0293100668152222,-0.00938970190887395,"AIForg_resp","Beauty"
"S163",0.0189663659062755,-0.0539361913108675,"ForgOri_resp","Beauty"
"S163",0.0230408625477694,-0.071337116310437,"AIOri_resp","Beauty"
"S163",0.024665578734697,-0.0195844289188223,"AIForg_resp","Beauty"
"S164",0.0224473870685216,-0.0253127990113051,"ForgOri_resp","Beauty"
"S164",0.0301635624794243,-0.0254069065862553,"AIOri_resp","Beauty"
"S164",0.0403061167665323,-0.00376687956201788,"AIForg_resp","Beauty"
"S109",0.0693977026197998,0.556772437559193,"Baseline_mu","Beauty"
"S110",0.056501675443235,0.661916316962621,"Baseline_mu","Beauty"
"S111",0.0633279751038492,0.694356745170799,"Baseline_mu","Beauty"
"S112",0.0363084119365681,0.863601896308124,"Baseline_mu","Beauty"
"S113",0.058995965365101,0.322557735498614,"Baseline_mu","Beauty"
"S114",0.0647274676762863,0.524308440916252,"Baseline_mu","Beauty"
"S116",0.0692045218741437,0.610688144852097,"Baseline_mu","Beauty"
"S117",0.0736636196261034,0.531620357923218,"Baseline_mu","Beauty"
"S118",0.0617694857862597,0.799489805466131,"Baseline_mu","Beauty"
"S119",0.0695499569749568,0.53659633597583,"Baseline_mu","Beauty"
"S120",0.0813817227517614,0.608963513720217,"Baseline_mu","Beauty"
"S121",0.0540765404817918,0.556311086954682,"Baseline_mu","Beauty"
"S122",0.0579522777852178,0.776760412482428,"Baseline_mu","Beauty"
"S123",0.0510431006955374,0.618723338764861,"Baseline_mu","Beauty"
"S124",0.0769606563623881,0.329501568789882,"Baseline_mu","Beauty"
"S125",0.0209652664291285,0.954153741083071,"Baseline_mu","Beauty"
"S127",0.0545888813356374,0.733072745764172,"Baseline_mu","Beauty"
"S128",0.0572256140934435,0.583301784530393,"Baseline_mu","Beauty"
"S129",0.0573629959269365,0.633859848866583,"Baseline_mu","Beauty"
"S130",0.0646477241538316,0.557571349108434,"Baseline_mu","Beauty"
"S131",0.0666736117495339,0.309643022915333,"Baseline_mu","Beauty"
"S132",0.0506095629415666,0.840310992132212,"Baseline_mu","Beauty"
"S133",0.0643866183546218,0.758114494493259,"Baseline_mu","Beauty"
"S134",0.0543874245714127,0.553347475215375,"Baseline_mu","Beauty"
"S135",0.0548296012291202,0.560200643494353,"Baseline_mu","Beauty"
"S136",0.0669437805707881,0.316569369386559,"Baseline_mu","Beauty"
"S137",0.0499802371929543,0.445326114283628,"Baseline_mu","Beauty"
"S138",0.0673240613861582,0.477077041941749,"Baseline_mu","Beauty"
"S139",0.0508211438550732,0.712016501761389,"Baseline_mu","Beauty"
"S140",0.0824571180997299,0.699502338308651,"Baseline_mu","Beauty"
"S141",0.0522505598061635,0.785167876606266,"Baseline_mu","Beauty"
"S142",0.0674442697263414,0.732030742250081,"Baseline_mu","Beauty"
"S143",0.0584088493950988,0.683382951420508,"Baseline_mu","Beauty"
"S144",0.0638245963164754,0.777603455287403,"Baseline_mu","Beauty"
"S145",0.0663063342077644,0.574115594854107,"Baseline_mu","Beauty"
